id,label,code,chapter_no,chapter_range,chapter_name,subchapter_code,subchapter_name,ncd_cd_injuries,ill_defined
eddd475f-8c61-412f-9523-23ad4c498bf3,Metastatic lower gum neurilemmosarcoma,C470,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
2e6530c1-8b17-457d-8747-5a9366732352,Metastatic lower gum sarcoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
58f86ab7-d1aa-4222-ba8b-429ddbfb062b,Metastatic lower gum schwannoma,C470,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
a62d5631-c670-4099-80da-7791dfbd11ab,Metastatic lower gum teratoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
09567017-461e-4dd8-a2fe-99b8a4ab52f1,Metastatic lower jaw bone adenoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
fd4dfd6b-39ec-4342-8854-ed784ce4aebc,Metastatic lower jaw bone carcinoma,C795,II,C00-D48,Neoplasms,C76-C80,"Malignant neoplasms of ill-defined, secondary and unspecified sites",Noncommunicable diseases,No
8e328fe3-88ae-4feb-8005-c9d863406fb8,Metastatic lower jaw bone ewings sarcoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
2802d710-11ce-4c36-9437-01f592613ad8,Metastatic lower jaw bone melanoma,C439,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
ce754d4b-f8e1-499d-9b29-307019e043c2,Metastatic lower jaw bone mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
9a9ae230-7371-4d77-8cc9-e6bb908a131a,Metastatic lower jaw bone mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
c4170f00-88e4-4770-afd0-2cddd75c62c0,Metastatic lower jaw bone osteosarcoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
08d78ad2-02b0-4d44-a0a0-ea7867b0a33a,Metastatic lower jaw bone teratoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
909b0919-b92e-42b0-b902-e795e5a03017,Metastatic lower jaw bony adenoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
32d0d9ef-078f-43ab-a7a9-34a30e95d0bb,Metastatic lower jaw bony carcinoma,C795,II,C00-D48,Neoplasms,C76-C80,"Malignant neoplasms of ill-defined, secondary and unspecified sites",Noncommunicable diseases,No
abe7804d-aebe-4063-8354-4004dc992d8a,Metastatic lower jaw bony ewings sarcoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
306e4aca-51c0-41a5-ad70-ceb920f76cd3,Metastatic lower jaw bony melanoma,C439,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
8e4115a3-d086-4c4e-a147-46e396f07045,Metastatic lower jaw bony mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
63c4f35d-306b-4695-b91b-685d2675826b,Metastatic lower jaw bony mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
da6d046c-7f50-433f-a836-301df0b93e5a,Metastatic lower jaw bony osteosarcoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
92427263-a495-4b31-885e-40e55a3eac07,Metastatic lower jaw bony teratoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
6d1ba3d3-a135-40ac-8491-0e4987425aba,Metastatic lower ladeno,C343,II,C00-D48,Neoplasms,C30-C39,Malignant neoplasms of respiratory and intrathoracic organs,Noncommunicable diseases,No
bb613ec2-bfb2-449f-9ff2-43b1f029725c,Metastatic lower limb basal cells carcinoma,C447,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
2e1f5021-577e-4e72-99e6-5b8cafaae37f,Metastatic lower lip adenoma,C001,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
24ee9250-2f7b-4aec-a0ab-34707046018f,Metastatic lower lip angioma,C001,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
5e2c2662-4775-449d-8044-4755888a43e6,Metastatic lower lip angiosarcoma,C001,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
815cac04-e563-480b-888a-31059cc9315f,Metastatic lower lip basal cells epithelioma,C440,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
11cb25cd-ff1a-465d-804e-574bb80849bd,Metastatic lower lip carcinoma,C001,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
8692e23a-5b92-424c-a717-39a95e9ac803,Metastatic lower lip dermatofibroma,C440,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
63f041eb-2106-4f01-8419-aa104cc8f985,Metastatic lower lip dermatofibrosarcoma,C440,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
284bb5bd-86db-4b8a-bd02-ee44248a4a7b,Metastatic lower lip epithelioma,C440,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
382db0ea-bfea-416a-817d-594d50c2b172,Metastatic lower lip fibrosarcoma,C001,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
280d77c6-7504-4e02-93a3-33b8b141a1c2,Metastatic lower lip histiocytoma,C440,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
5a21f082-009d-42bb-bb59-8775f3bd44cf,Metastatic lower lip kaposi sarcoma,C467,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
d91efb68-6cc5-4295-867d-f50b227954bb,Metastatic lower lip liposarcoma,C001,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
d128aab2-8f16-41f9-9bd5-0a66325f7905,Metastatic lower lip melanoma,C430,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
838dd274-ec91-470b-a225-d994e6155769,Metastatic lower lip mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
c08dffa4-9f2b-479d-84ac-da24ad2a5b0f,Metastatic lower lip mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
c687bc48-9aec-4285-b581-1e6f1047c3f1,Metastatic lower lip myxoliposarcoma,C001,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
79aed0e0-6155-4aee-b4ec-b2a1703b73a1,Metastatic lower lip neurilemmoma,C470,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
c215a6d1-c859-4ea7-a826-174614342eec,Metastatic lower lip neurilemmosarcoma,C470,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
69cfc383-cd74-4628-95f2-056a5f06dbec,Metastatic lower lip sarcoma,C001,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
98a35db2-3a93-46f6-ac75-925e24068e93,Metastatic lower lip schwannoma,C470,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
b42978e5-a3ce-426b-9a32-665848f067ab,Metastatic lower lip teratoma,C001,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
b56f2c31-0342-4038-bd9b-b34ebf2c9783,Metastatic lower lobe adenoma,C343,II,C00-D48,Neoplasms,C30-C39,Malignant neoplasms of respiratory and intrathoracic organs,Noncommunicable diseases,No
0d315259-cfce-4930-a6a3-0e7929117463,Metastatic lower lobe angioma,C499,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
12a501cd-5e77-4638-8124-3f5c1ef0cd40,Metastatic lower lobe angiosarcoma,C499,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
55d29028-6ccd-4db0-8cdb-ecb8090037bf,Metastatic lower lobe carcinoma,C343,II,C00-D48,Neoplasms,C30-C39,Malignant neoplasms of respiratory and intrathoracic organs,Noncommunicable diseases,No
9f9b423e-c724-49bc-b35a-badc0540d1b5,Metastatic lower lobe fibrosarcoma,C499,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
600ac6f0-8cde-431e-b1e8-97f589b5bfcd,Metastatic lower lobe ladeno,C343,II,C00-D48,Neoplasms,C30-C39,Malignant neoplasms of respiratory and intrathoracic organs,Noncommunicable diseases,No
c218d122-c9e0-4d82-922e-867a1b836552,Metastatic lower lobe liposarcoma,C499,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
8d7dc9d6-88d1-4e1f-b177-518a2ca559dc,Metastatic lower lobe melanoma,C439,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
d2f6d72f-9686-4b0d-bede-1608baedb4a4,Metastatic lower lobe mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
320485c0-78cb-4aa4-98d5-67fe4fa03ddb,Metastatic lower lobe mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
80357175-de3a-4c5d-9644-bcfabdb9c173,Metastatic lower lobe myxoliposarcoma,C499,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
1cacc428-e627-4cad-a675-25b0a563db4e,Metastatic lower lobe neurilemmoma,C479,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
1b39f2ac-4781-4211-a9cf-52e50cc086ca,Metastatic lower lobe neurilemmosarcoma,C479,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
bfdbf1c2-dbbc-46ae-9547-84834d9d374f,Metastatic lower lobe sarcoma,C499,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
9dcfb758-7288-4b82-ad5b-278cc54fd75c,Metastatic lower lobe schwannoma,C479,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
3cb4e007-90f4-4441-a8b3-63e5f12b18f3,Metastatic lower lobe teratoma,C343,II,C00-D48,Neoplasms,C30-C39,Malignant neoplasms of respiratory and intrathoracic organs,Noncommunicable diseases,No
2468ba87-b1e1-40b1-a188-584cb352eefe,Metastatic lower oesophageal adenoma,C155,II,C00-D48,Neoplasms,C15-C26,Malignant neoplasms of digestive organs,Noncommunicable diseases,No
a96081e7-27d0-4783-90ce-4931331cfaca,Metastatic lower oesophageal carcinoma,C155,II,C00-D48,Neoplasms,C15-C26,Malignant neoplasms of digestive organs,Noncommunicable diseases,No
ad2d6c51-5333-4cbb-9e36-f55149978dd6,Metastatic lower oesophageal melanoma,C155,II,C00-D48,Neoplasms,C15-C26,Malignant neoplasms of digestive organs,Noncommunicable diseases,No
d477a951-44a0-48fa-a047-d3b4fb2bd8a9,Metastatic lower oesophageal mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
082f91d2-305a-4c90-8276-bbac443fa0c4,Metastatic lower oesophageal mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
ab54b944-df85-48b4-84e6-6b8b200cea97,Metastatic lower oesophageal teratoma,C155,II,C00-D48,Neoplasms,C15-C26,Malignant neoplasms of digestive organs,Noncommunicable diseases,No
d146cb46-18fb-440a-98c8-a3b06fac60bb,Metastatic lower oesophagus adenoma,C155,II,C00-D48,Neoplasms,C15-C26,Malignant neoplasms of digestive organs,Noncommunicable diseases,No
525e079e-9785-478e-a9f3-d500c0017d22,Metastatic lower oesophagus carcinoma,C155,II,C00-D48,Neoplasms,C15-C26,Malignant neoplasms of digestive organs,Noncommunicable diseases,No
61831dc4-04ca-42ab-905f-72fc2028bc1f,Metastatic lower oesophagus melanoma,C155,II,C00-D48,Neoplasms,C15-C26,Malignant neoplasms of digestive organs,Noncommunicable diseases,No
7c3224e9-37e6-467c-95be-c3e404950b54,Metastatic lower oesophagus mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
23b04a72-3499-40a9-8ff6-32b7fa0e96fe,Metastatic lower oesophagus mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
e7041171-8035-49d3-99da-03d839d67434,Metastatic lower oesophagus teratoma,C155,II,C00-D48,Neoplasms,C15-C26,Malignant neoplasms of digestive organs,Noncommunicable diseases,No
a3dbb48f-8278-46d0-a3c9-952dfc3ca013,Metastatic lumbar spinal carcinoma,C795,II,C00-D48,Neoplasms,C76-C80,"Malignant neoplasms of ill-defined, secondary and unspecified sites",Noncommunicable diseases,No
9ac3b8e3-9bac-4209-80d0-52cbe657812b,Metastatic lumbar spinal cord adenoma,C720,II,C00-D48,Neoplasms,C69-C72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Noncommunicable diseases,No
5850b811-a6f2-4e36-9749-236a8122e808,Metastatic lumbar spinal cord angioma,C499,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
30861095-d272-4266-ad48-a8dc39db354f,Metastatic lumbar spinal cord angiosarcoma,C499,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
1a2f83d8-ad89-4d02-b57b-7afd502344c4,Metastatic lumbar spinal cord astroblastoma,C720,II,C00-D48,Neoplasms,C69-C72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Noncommunicable diseases,No
70afa4c9-f780-4164-97eb-a9288622a8a7,Metastatic lumbar spinal cord astrocytoma,C720,II,C00-D48,Neoplasms,C69-C72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Noncommunicable diseases,No
d17bd2d4-52c4-41b0-9191-ae922f228836,Metastatic lumbar spinal cord astroglioma,C720,II,C00-D48,Neoplasms,C69-C72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Noncommunicable diseases,No
a1512676-d109-4b26-959e-7dda7d05201f,Metastatic lumbar spinal cord carcinoma,C720,II,C00-D48,Neoplasms,C69-C72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Noncommunicable diseases,No
dd7a48a3-0386-4ce9-bfde-4172936a6c5f,Metastatic lumbar spinal cord ependymoblastoma,C720,II,C00-D48,Neoplasms,C69-C72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Noncommunicable diseases,No
39b773c0-34f1-4424-8711-bde61dbbddd0,Metastatic lumbar spinal cord ependymoma,C720,II,C00-D48,Neoplasms,C69-C72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Noncommunicable diseases,No
660c0cc3-2f3d-4306-970c-8e821ea1ff03,Metastatic lumbar spinal cord fibrosarcoma,C499,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
23395c7b-c9c3-4519-9ad9-720abff92d65,Metastatic lumbar spinal cord glioblastoma,C720,II,C00-D48,Neoplasms,C69-C72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Noncommunicable diseases,No
8a9d2d6c-400e-4f37-a8db-3e7a563ba4fa,Metastatic lumbar spinal cord glioma,C720,II,C00-D48,Neoplasms,C69-C72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Noncommunicable diseases,No
261d6ab0-6155-4ad5-b730-2974968368a3,Metastatic lumbar spinal cord gliosarcoma,C720,II,C00-D48,Neoplasms,C69-C72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Noncommunicable diseases,No
3ae9cbd5-539b-4b63-a837-664f7a74672a,Metastatic lumbar spinal cord liposarcoma,C720,II,C00-D48,Neoplasms,C69-C72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Noncommunicable diseases,No
6f97d472-5574-4a7e-8057-de5659caa7bc,Metastatic lumbar spinal cord medulloblastoma,C720,II,C00-D48,Neoplasms,C69-C72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Noncommunicable diseases,No
5d57da6d-43cf-4a64-8b7f-8c3c7452a46c,Metastatic lumbar spinal cord melanoma,C439,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
791effcf-1967-434f-a8dc-6b91bd17b3ae,Metastatic lumbar spinal cord mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
d02aa472-fe21-41eb-b9d0-015c62ea7e84,Metastatic lumbar spinal cord mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
06036099-490c-474b-882e-2e56180b0daa,Metastatic lumbar spinal cord microglioma,C857,II,C00-D48,Neoplasms,C81-C96,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",Noncommunicable diseases,No
dba3cb30-524a-4ce1-bab2-282deb26e775,Metastatic lumbar spinal cord myxoliposarcoma,C499,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
95382de1-f66b-4cf1-b7da-c101a3c8a279,Metastatic lumbar spinal cord neurilemmoma,C479,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
893bc32b-3443-4088-b6fc-ac35841c245b,Metastatic lumbar spinal cord neurilemmosarcoma,C479,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
11b60239-fbf2-480c-8107-4bf6785566b8,Metastatic lumbar spinal cord oligodendroblastoma,C720,II,C00-D48,Neoplasms,C69-C72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Noncommunicable diseases,No
da4084c8-de25-4a44-be4c-2a3609e8bad2,Metastatic lumbar spinal cord oligodendroglioma,C720,II,C00-D48,Neoplasms,C69-C72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Noncommunicable diseases,No
1b5bc01c-4ad9-4bc6-bcbf-42d2459e4dc5,Metastatic lumbar spinal cord sarcoma,C499,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
b502328c-8b85-49d2-9166-70a3a4765cc5,Metastatic lumbar spinal cord schwannoma,C479,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
44ce195a-63d4-4b78-b746-68b7e76cfaa8,Metastatic lumbar spinal cord teratoma,C720,II,C00-D48,Neoplasms,C69-C72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Noncommunicable diseases,No
19dc63bd-b32d-4c03-910f-6f2a39caa72f,Metastatic lung adenoma,C349,II,C00-D48,Neoplasms,C30-C39,Malignant neoplasms of respiratory and intrathoracic organs,Noncommunicable diseases,No
b2659c1f-a330-4d55-9441-3e6cdf20cb57,Metastatic lung alveolar carcinoma,C349,II,C00-D48,Neoplasms,C30-C39,Malignant neoplasms of respiratory and intrathoracic organs,Noncommunicable diseases,No
e1e9923f-4df1-47b1-b459-4fb62608b3d0,Metastatic lung alveolar cells carcinoma,C349,II,C00-D48,Neoplasms,C30-C39,Malignant neoplasms of respiratory and intrathoracic organs,Noncommunicable diseases,No
e24e8a60-6562-4cf9-b3b2-a7801179d9c3,Metastatic lung alveoli carcinoma,C349,II,C00-D48,Neoplasms,C30-C39,Malignant neoplasms of respiratory and intrathoracic organs,Noncommunicable diseases,No
c1eae4e3-388b-49b4-ad8a-b3fcfa6c0e7b,Metastatic lung alveoli cells carcinoma,C349,II,C00-D48,Neoplasms,C30-C39,Malignant neoplasms of respiratory and intrathoracic organs,Noncommunicable diseases,No
7cd72d13-de2c-42f3-9f5c-713772d80191,Metastatic lung alveolus carcinoma,C349,II,C00-D48,Neoplasms,C30-C39,Malignant neoplasms of respiratory and intrathoracic organs,Noncommunicable diseases,No
